2017/1/31,117.8788,118.1123,117.3631,118.0734,49200993
2017/2/1,123.6,126.9666,123.5805,125.2736,111985040
2017/2/2,124.5195,125.8963,124.3298,125.0595,33710411
2017/2/3,124.8454,125.7017,124.6995,125.5947,24507301
2017/2/6,125.6433,126.9763,125.4195,126.772,26845924
2017/2/7,127.0152,128.5234,126.9277,127.9785,38183841
2017/2/8,127.8034,128.6499,127.6769,128.4747,23004072
2017/2/9,128.6506,129.4275,128.1327,129.4031,28349859
2017/2/10,129.4422,129.9113,129.0415,129.1099,20065458
2017/2/13,130.0481,130.7712,129.7256,130.2533,23035421
2017/2/14,130.4292,132.0123,130.2142,131.9439,33226223
2017/2/15,132.4325,133.1654,131.553,132.4227,35623100
2017/2/16,132.5791,132.8038,131.7678,132.2615,22584555
2017/2/17,132.022,132.7354,132.022,132.6279,22198197
2017/2/21,133.1263,133.6344,132.882,133.5856,24507156
2017/2/22,133.3217,133.996,133.009,133.9862,20836932
2017/2/23,134.2501,134.3478,133.1947,133.4195,20788186
2017/2/24,132.8136,133.5465,132.1979,133.5465,21776585
2017/2/27,134.0156,134.3038,133.1752,133.8103,20257426
2017/2/28,133.9569,134.3038,133.5856,133.869,23482860
2017/3/1,134.7485,136.957,134.4602,136.6052,36414585
2017/3/2,136.8104,137.0827,135.5987,135.7941,26210984
2017/3/3,135.6182,136.6443,135.4325,136.5954,21571121
2017/3/6,136.1899,136.5856,135.4383,136.1654,21750044
2017/3/7,135.8918,136.7909,135.628,136.3413,17446297
2017/3/8,135.7843,136.615,135.6573,135.8332,18707236
2017/3/9,135.5791,135.628,133.9276,135.5205,22155904
2017/3/10,136.0775,136.1822,135.4814,135.97,19612801
2017/3/13,135.6866,136.2534,135.6573,136.0286,17421717
2017/3/14,136.1264,136.4684,135.6768,135.8234,15309065
2017/3/15,136.2338,137.5434,135.8576,137.2599,25691774
2017/3/16,137.514,137.8072,137.0645,137.4847,19231998
2017/3/17,137.7876,137.7876,136.7029,136.8006,43884952
2017/3/20,137.2013,138.2762,137.0352,138.2371,21542038
2017/3/21,138.8723,139.5466,136.5466,136.6541,39529912
2017/3/22,136.6589,138.374,136.5759,138.1981,25860165
2017/3/23,138.0417,138.3587,137.4065,137.7094,20346301
2017/3/24,138.2762,138.5108,137.1524,137.4358,22395563
2017/3/27,136.2143,138.0026,135.4618,137.6704,23575094
2017/3/28,137.6997,140.7584,137.4163,140.5238,33374805
2017/3/29,140.4066,141.1981,139.9277,140.8365,29189955
2017/3/30,140.9049,141.2079,140.2307,140.6509,21207252
2017/3/31,140.4457,140.9831,139.7518,140.387,19661651
2017/4/3,140.4359,140.8365,139.7909,140.4261,19985714
2017/4/4,139.9864,141.589,139.9082,141.4717,19891354
2017/4/5,140.9343,142.146,140.5336,140.7388,27717854
2017/4/6,141.0027,141.2274,140.1818,140.387,21149034
2017/4/7,140.4554,140.8952,140.0059,140.0743,16658543
2017/4/10,140.3284,140.6012,139.6443,139.9082,18933397
2017/4/11,139.6834,140.0841,136.869,138.4033,30379376
2017/4/12,138.374,138.9114,137.7974,138.5694,20350000
2017/4/13,138.6769,139.1362,137.8365,137.8365,17822880
2017/4/17,138.2567,138.6476,137.6606,138.5987,16582094
2017/4/18,138.1883,138.8039,137.8951,137.9831,14697544
2017/4/19,138.6476,138.7648,137.2502,137.4749,17328375
2017/4/20,138.0026,139.6639,137.944,139.1948,23319562
2017/4/21,139.1948,139.4293,138.6183,139.0287,17320928
2017/4/24,140.2307,140.6704,139.918,140.3675,17134333
2017/4/25,140.6313,141.5988,140.5922,141.2372,18871501
2017/4/26,141.1786,141.3056,140.1097,140.4066,20041241
2017/4/27,140.6435,140.8756,140.045,140.5141,14246347
2017/4/28,140.8072,141.0124,140.0059,140.3772,20860358
2017/5/1,141.7942,143.8464,141.6574,143.2405,33602943
2017/5/2,144.1786,144.7161,143.4946,144.1493,45352194
2017/5/3,142.273,144.1298,140.9831,143.7096,45697034
2017/5/4,143.1819,143.7877,142.488,143.1916,23371872
2017/5/5,143.4164,145.5858,143.4164,145.5663,27327725
2017/5/8,145.6347,150.1983,145.6347,149.524,48752413
2017/5/9,150.3644,151.3514,149.954,150.4817,39130363
2017/5/10,150.1299,150.4328,148.6445,149.7683,25805692
2017/5/11,149.5917,151.1814,149.4544,151.0636,27255058
2017/5/12,151.7995,153.4873,151.7701,153.1733,32527017
2017/5/15,153.085,153.713,152.143,152.7808,26009719
2017/5/16,153.0163,153.134,151.8192,152.5551,20048478
2017/5/17,150.7202,151.672,146.9031,147.433,50767678
2017/5/18,148.4339,150.465,148.2965,149.68,33568215
2017/5/19,150.5043,151.093,149.7684,150.1903,26960788
2017/5/22,151.1127,151.6818,150.0431,151.1029,22966437
2017/5/23,151.9958,151.9958,150.4356,150.9164,19918871
2017/5/24,150.9557,151.2795,149.8076,150.465,19219154
2017/5/25,150.8477,151.4561,150.1609,150.9851,19235598
2017/5/26,151.1127,151.3482,150.4356,150.73,21927637
2017/5/30,150.5435,151.5346,150.4552,150.7889,20126851
2017/5/31,151.0832,151.2795,149.523,149.8959,24451164
2017/6/1,150.2982,150.4552,149.366,150.308,16404088
2017/6/2,150.7005,152.5355,150.0235,152.5355,27770715
2017/6/5,151.4463,151.5542,150.5828,151.044,25331662
2017/6/6,151.0145,152.8887,150.8968,151.5542,26624926
2017/6/7,152.1135,153.0555,151.5837,152.457,21069647
2017/6/8,152.3392,152.6238,151.5052,152.0841,21250798
2017/6/9,152.2804,152.2804,143.2823,146.1868,64882657
2017/6/12,143.0075,143.351,139.8381,142.6935,72307330
2017/6/13,144.4009,144.6855,142.4286,143.8416,34165445
2017/6/14,144.7345,144.7345,141.1432,142.4384,31531232
2017/6/15,140.6329,141.771,139.5437,141.5847,32165373
2017/6/16,141.0843,141.7908,139.5339,139.6026,50361093
2017/6/19,140.9665,143.9888,140.9665,143.5963,32541404
2017/6/20,144.1164,144.1164,142.2225,142.2912,24900073
2017/6/21,142.7917,143.3307,141.8987,143.1351,21265751
2017/6/22,143.037,143.9495,142.3991,142.8996,19106294
2017/6/23,142.409,144.4009,142.3893,143.5374,35439389
2017/6/26,144.4107,145.4999,142.6543,143.086,25692361
2017/6/27,142.2912,143.4197,140.9273,141.0352,24761891
2017/6/28,141.781,143.3706,140.476,143.0958,22082432
2017/6/29,141.9968,142.409,139.6124,140.9862,31499368
2017/6/30,141.7417,142.2422,141.0843,141.3198,23024107
2017/7/3,142.1637,142.5759,140.417,140.8095,14277848
2017/7/5,140.996,142.0753,140.0478,141.3885,21569557
